CSV DOWNLOAD 
GPSlog232R2 v2.0 - ID:6112 
DATE;TIME;LONDEG;LATDEG;HMSL;FIX;HACC;SV;TTFF;TEMP;VBAT; 
160624;050150;-49.1598550;66.9909473;1100.005;3D;1.220;13;35;25598;3.429;
160624;060150;-49.1598630;66.9909450;1100.490;3D;1.321;10;35;26046;3.431;
160624;070150;-49.1598339;66.9909462;1094.548;3D;1.478;10;35;25026;3.436;
160624;080150;-49.1598649;66.9909413;1088.697;3D;1.363;10;35;24781;3.432;
160624;090150;-49.1598706;66.9909688;1096.753;3D;1.382;13;35;22344;3.439;
160624;100150;-49.1599022;66.9909929;1104.053;3D;1.692;10;35;23038;3.440;
160624;110150;-49.1598626;66.9909713;1097.357;3D;1.469;11;35;22017;3.451;
160624;120150;-49.1598696;66.9909725;1098.182;3D;1.593;13;35;20603;3.455;
160624;130150;-49.1598505;66.9909464;1089.993;3D;3.710;7;41;21125;3.454;
160624;140150;-49.1598689;66.9909517;1094.242;3D;1.684;10;41;21182;3.453;
160624;150150;-49.1598852;66.9909683;1099.752;3D;1.796;11;35;20804;3.449;
160624;160150;-49.1598411;66.9909765;1100.174;3D;1.294;12;35;20934;3.455;
160624;170150;-49.1598845;66.9909484;1091.465;3D;1.410;13;35;21182;3.450;
160624;180150;-49.1599083;66.9909687;1095.734;3D;1.781;11;35;21714;3.448;
160624;190150;-49.1598875;66.9909535;1099.276;3D;1.785;10;35;22328;3.450;
160624;200150;-49.1598757;66.9909445;1098.120;3D;2.016;10;35;24191;3.433;
160624;210150;-49.1598482;66.9909577;1100.102;3D;1.779;12;35;24703;3.440;
160624;220150;-49.1598673;66.9909458;1098.231;3D;1.670;11;35;26046;3.436;
160624;230150;-49.1598664;66.9909430;1094.560;3D;2.066;11;35;25665;3.430;
160625;000150;-49.1598514;66.9909548;1098.634;3D;1.284;12;35;26110;3.417;
160625;010150;-49.1598391;66.9909848;1101.929;3D;1.570;9;35;26305;3.417;
160625;020150;-49.1598854;66.9909445;1101.995;3D;1.176;12;35;26494;3.429;
160625;030150;-49.1598797;66.9909437;1099.332;3D;1.314;12;35;26430;3.429;
160625;040150;-49.1598802;66.9909320;1095.532;3D;2.970;9;35;26430;3.417;
160625;050150;-49.1598619;66.9909242;1096.664;3D;1.708;11;35;26490;3.424;
160625;060150;-49.1598389;66.9909447;1101.942;3D;1.357;9;35;26255;3.433;
160625;070150;-49.1598368;66.9909485;1096.481;3D;1.499;7;39;25727;3.431;
160625;080150;-49.1598623;66.9909463;1091.723;3D;1.285;11;35;25406;3.429;
160625;090150;-49.1598738;66.9909702;1096.832;3D;1.572;11;41;24821;3.438;
160625;100150;-49.1598930;66.9909804;1102.370;3D;1.518;11;41;23928;3.442;
160625;110150;-49.1599187;66.9909463;1094.276;3D;1.255;12;35;22464;3.442;
160625;120150;-49.1599102;66.9909610;1100.141;3D;1.779;12;35;20478;3.458;
160625;130150;-49.1598600;66.9909439;1089.866;3D;2.562;7;41;20212;3.452;
160625;140150;-49.1598835;66.9909487;1094.709;3D;1.512;10;41;20545;3.457;
160625;150150;-49.1598905;66.9909692;1098.329;3D;2.020;11;35;15487;3.471;
160625;160150;-49.1598562;66.9909856;1101.756;3D;1.345;12;35;16638;3.479;
160625;170150;-49.1598965;66.9909620;1093.833;3D;1.377;11;35;17342;3.476;
160625;180150;-49.1599081;66.9909638;1094.364;3D;1.384;11;35;17658;3.473;
160625;190150;-49.1598876;66.9909571;1098.734;3D;1.345;10;39;18608;3.468;
160625;200150;-49.1598855;66.9909325;1098.279;3D;1.888;11;35;19070;3.469;
160625;210150;-49.1598524;66.9909437;1100.496;3D;1.741;11;35;23422;3.457;
160625;220150;-49.1598694;66.9909568;1099.256;3D;1.559;11;35;24384;3.451;
